region,district id,district name,უბანი,მომაგრებული უბანი,ერთიან სიაში ამომრჩეველთა რაოდენობა,სპეციალურ სიაში ამომრჩეველთა რაოდენობა,აქტივობა 12 საათი,აქტივობა 17 საათი,არჩევნებში მონაწილეთა რაოდენობა,num ballots,ბათილი ბიულეტენები,valid votes,logic check,logic check2,logic check,logic check2,logic check,logic check2,1,4,5,9,10,17,19,23,24,26,30,35,36,38,40,41,42
,4,,27,,1503,10,292,685,841,,18,,,,,,,,,,279,2,13,,,,8,,,,,7,,506,
,4,,28,39,1462,314,290,682,1111,,18,,,,,,,,,,480,0,18,,,,2,,,,,19,,567,
,4,,29,,1459,10,268,492,604,,32,,,,,,,,,,480,0,4,,,,1,,,,,2,,83,
,4,,30,,1419,10,263,525,597,,26,,,,,,,,,,467,4,5,,,,0,,,,,2,,91,
,4,,31,,1275,8,327,544,638,,29,,,,,,,,,,471,5,3,,,,0,,,,,1,,128,
,4,,32,,1046,3,150,574,664,,15,,,,,,,,,,235,0,4,,,,18,,,,,6,,386,
,4,,33,,1342,13,85,225,268,,7,,,,,,,,,,70,0,5,,,,3,,,,,3,,180,
,4,,34,,1405,13,73,248,304,,12,,,,,,,,,,59,0,2,,,,0,,,,,7,,220,
,5,,1,,1471,10,295,698,806,,17,,,,,,,,2,,291,7,9,,,,1,,,,,9,,464,
,5,,2,,1638,14,337,726,860,,30,,,,,,,,2,,324,0,17,,,,3,,,,,20,,459,
,5,,3,,1488,13,265,617,767,,15,,,,,,,,4,,312,1,10,,,,3,,,,,8,,408,
,5,,4,,1479,9,293,651,751,,27,,,,,,,,4,,304,5,16,,,,1,,,,,7,,378,
,5,,5,,1483,11,289,679,817,,26,,,,,,,,3,,271,1,9,,,,3,,,,,4,,494,
,5,,6,,1519,10,309,753,892,,29,,,,,,,,3,,263,2,12,,,,8,,,,,9,,562,
,5,,7,,1555,9,302,785,949,,27,,,,,,,,2,,355,5,24,,,,2,,,,,12,,522,
,5,,8,,1513,9,332,714,865,,22,,,,,,,,3,,285,0,20,,,,6,,,,,13,,510,
,5,,9,,1461,10,325,765,871,,35,,,,,,,,2,,315,2,15,,,,3,,,,,7,,488,
,5,,10,,1416,9,346,742,882,,22,,,,,,,,7,,277,1,12,,,,6,,,,,11,,542,
,5,,11,,1451,11,408,763,873,,20,,,,,,,,3,,319,0,17,,,,1,,,,,13,,495,
,5,,12,,1563,11,281,749,914,,24,,,,,,,,1,,258,1,18,,,,3,,,,,11,,591,
,5,,13,,1540,10,361,844,991,,22,,,,,,,,6,,306,4,12,,,,0,,,,,15,,622,
,5,,14,,1351,11,292,691,862,,20,,,,,,,,5,,266,4,17,,,,5,,,,,19,,522,
,5,,15,,1406,10,316,641,760,,10,,,,,,,,1,,269,3,15,,,,0,,,,,6,,449,
,5,,16,,1435,9,303,694,806,,6,,,,,,,,7,,201,5,15,,,,5,,,,,11,,556,
,5,,17,,1488,5,288,727,852,,15,,,,,,,,7,,275,0,18,,,,2,,,,,7,,528,
,5,,18,,1456,12,396,787,880,,19,,,,,,,,5,,261,2,26,,,,2,,,,,14,,547,
,5,,19,,1470,15,361,767,909,,27,,,,,,,,10,,282,3,16,,,,1,,,,,19,,551,
,5,,20,,1311,9,318,628,714,,19,,,,,,,,2,,334,2,8,,,,2,,,,,5,,337,
,5,,21,81,1632,127,462,949,1072,,13,,,,,,,,7,,258,6,21,,,,1,,,,,9,,519,
,5,,22,,1399,6,405,808,895,,23,,,,,,,,4,,212,0,23,,,,0,,,,,6,,625,
,5,,23,,1495,13,306,658,775,,19,,,,,,,,2,,211,5,16,,,,4,,,,,14,,498,
,5,,24,,1460,9,391,779,927,,22,,,,,,,,3,,307,6,11,,,,6,,,,,9,,557,
,5,,25,,1493,11,434,864,928,,34,,,,,,,,3,,309,1,19,,,,3,,,,,11,,547,
,5,,26,,1509,8,305,720,901,,22,,,,,,,,3,,237,5,21,,,,5,,,,,12,,592,
,5,,27,,1539,11,348,814,939,,29,,,,,,,,2,,256,1,13,,,,3,,,,,7,,628,
,5,,28,,1477,9,359,790,933,,18,,,,,,,,1,,342,2,11,,,,0,,,,,15,,543,
,5,,29,,1488,10,292,798,865,,19,,,,,,,,7,,205,1,18,,,,2,,,,,15,,598,
,5,,30,,1365,10,351,694,785,,20,,,,,,,,3,,225,1,12,,,,3,,,,,6,,513,
,5,,31,,1548,10,382,848,971,,28,,,,,,,,1,,292,5,25,,,,6,,,,,11,,599,
,5,,32,,1563,9,338,667,788,,23,,,,,,,,0,,317,3,21,,,,2,,,,,6,,413,
,5,,33,,1489,9,323,721,823,,22,,,,,,,,0,,239,0,21,,,,1,,,,,5,,523,
,5,,34,,1375,11,223,617,832,,34,,,,,,,,5,,206,1,18,,,,2,,,,,7,,553,
,5,,35,,1538,9,260,673,891,,24,,,,,,,,1,,300,1,8,,,,1,,,,,7,,543,
,5,,36,,1485,8,399,777,916,,12,,,,,,,,7,,261,1,22,,,,0,,,,,13,,598,
,5,,37,,1463,6,388,744,900,,16,,,,,,,,4,,216,3,19,,,,2,,,,,22,,610,
,5,,38,,1629,6,377,789,931,,24,,,,,,,,2,,433,1,15,,,,1,,,,,10,,441,
,5,,39,,1457,9,413,741,870,,33,,,,,,,,4,,227,1,19,,,,6,,,,,12,,566,
,5,,40,,1423,8,255,624,721,,19,,,,,,,,5,,280,1,20,,,,0,,,,,11,,384,
,5,,41,,1529,7,327,707,815,,31,,,,,,,,4,,270,0,12,,,,0,,,,,5,,489,
,5,,42,,1600,9,373,808,928,,13,,,,,,,,3,,399,2,22,,,,2,,,,,4,,478,
,5,,43,,1529,10,375,715,801,,21,,,,,,,,1,,303,1,14,,,,1,,,,,7,,447,
,5,,44,,1542,12,312,656,780,,26,,,,,,,,5,,243,2,12,,,,3,,,,,11,,472,
,5,,45,,1489,12,263,662,789,,25,,,,,,,,2,,344,5,12,,,,4,,,,,13,,381,
,5,,46,,1487,10,377,702,854,,28,,,,,,,,0,,300,0,10,,,,1,,,,,12,,501,
,5,,47,,1518,8,408,880,922,,20,,,,,,,,7,,295,0,23,,,,7,,,,,11,,553,
,5,,48,,1314,9,344,663,723,,16,,,,,,,,4,,201,1,12,,,,1,,,,,13,,468,
,5,,49,,1401,12,300,621,711,,25,,,,,,,,3,,226,3,11,,,,1,,,,,11,,431,
,5,,50,,1356,13,284,591,685,,25,,,,,,,,6,,223,1,13,,,,2,,,,,5,,404,
,5,,51,,1658,12,310,733,899,,19,,,,,,,,2,,246,0,25,,,,2,,,,,6,,599,
,5,,52,,1613,8,388,874,982,,30,,,,,,,,3,,361,3,15,,,,4,,,,,16,,544,
,5,,53,,1496,7,301,696,782,,23,,,,,,,,3,,258,0,15,,,,0,,,,,7,,473,
,5,,54,,1396,6,384,765,851,,21,,,,,,,,2,,267,4,22,,,,2,,,,,15,,518,
,5,,55,,1467,12,360,751,851,,19,,,,,,,,5,,254,0,12,,,,2,,,,,16,,538,
,5,,56,,1475,9,316,722,833,,28,,,,,,,,6,,232,1,24,,,,9,,,,,10,,521,
,5,,57,,1388,8,351,680,772,,36,,,,,,,,3,,277,5,12,,,,4,,,,,11,,423,
,5,,58,,1459,8,381,749,808,,28,,,,,,,,1,,241,2,15,,,,0,,,,,8,,512,
,5,,59,,1514,11,393,709,809,,0,,,,,,,,5,,232,0,24,,,,3,,,,,13,,503,
,5,,60,,1415,10,350,750,841,,19,,,,,,,,1,,284,2,17,,,,0,,,,,11,,505,
,5,,61,,1453,8,345,706,811,,13,,,,,,,,2,,250,1,17,,,,0,,,,,9,,516,
,5,,62,,1497,8,338,753,861,,20,,,,,,,,1,,254,5,18,,,,1,,,,,10,,552,
,5,,63,,1494,8,384,826,920,,26,,,,,,,,2,,249,4,25,,,,1,,,,,9,,604,
,5,,64,,1516,7,355,770,869,,9,,,,,,,,7,,242,7,16,,,,0,,,,,14,,572,
,5,,65,,1450,9,255,585,737,,21,,,,,,,,3,,222,2,17,,,,1,,,,,8,,460,
,5,,66,,1467,9,320,628,729,,13,,,,,,,,5,,227,1,10,,,,5,,,,,11,,456,
,5,,67,,1517,11,250,634,804,,17,,,,,,,,5,,257,2,19,,,,5,,,,,5,,489,
,5,,68,,1444,8,416,790,856,,19,,,,,,,,0,,255,3,25,,,,5,,,,,10,,539,
,5,,69,,1504,8,381,801,899,,33,,,,,,,,2,,278,1,17,,,,2,,,,,9,,553,
,5,,70,,1534,8,315,705,841,,13,,,,,,,,4,,224,1,16,,,,4,,,,,7,,571,
,5,,71,,1447,10,332,697,795,,20,,,,,,,,1,,282,1,9,,,,2,,,,,3,,472,
,5,,72,,1456,10,312,646,742,,23,,,,,,,,9,,227,1,18,,,,1,,,,,6,,453,
,5,,73,,1359,11,339,652,724,,26,,,,,,,,1,,243,1,16,,,,2,,,,,9,,422,
,5,,74,,1394,10,335,741,821,,14,,,,,,,,5,,255,1,14,,,,0,,,,,11,,519,
,5,,75,,1493,9,334,722,811,,25,,,,,,,,3,,214,1,12,,,,2,,,,,12,,542,
,5,,76,,1275,12,352,753,831,,19,,,,,,,,2,,268,2,13,,,,2,,,,,14,,509,
,5,,77,,1416,13,52,147,196,,3,,,,,,,,0,,37,0,2,,,,0,,,,,1,,146,
,5,,78,,1323,13,65,161,206,,4,,,,,,,,0,,43,0,8,,,,0,,,,,0,,144,
,5,,79,,1427,13,89,273,323,,7,,,,,,,,0,,78,0,12,,,,3,,,,,2,,221,
,5,,80,,1371,13,71,184,228,,7,,,,,,,,1,,49,0,4,,,,2,,,,,1,,159,
,6,,1,,1401,8,348,676,752,,15,,,,,,,,1,,154,,33,,,,,,,,,12,,537,
,6,,2,,1268,8,344,662,722,,24,,,,,,,,3,,136,,18,,,,,,,,,12,,529,
,6,,3,,1479,6,394,714,811,,23,,,,,,,,3,,228,,21,,,,,,,,,12,,523,
,6,,4,,1128,9,272,550,623,,6,,,,,,,,2,,153,,30,,,,,,,,,4,,426,
,6,,5,,1198,11,314,587,646,,23,,,,,,,,1,,162,,28,,,,,,,,,6,,423,
,6,,6,,1249,11,325,650,722,,19,,,,,,,,5,,217,,27,,,,,,,,,9,,445,
,6,,7,,1008,8,234,490,575,,9,,,,,,,,2,,132,,26,,,,,,,,,9,,396,
,6,,8,,1346,10,398,732,797,,30,,,,,,,,5,,199,,31,,,,,,,,,8,,522,
,6,,9,,1362,13,350,653,764,,17,,,,,,,,1,,181,,32,,,,,,,,,8,,522,
,6,,10,,1161,12,252,567,646,,27,,,,,,,,0,,153,,16,,,,,,,,,9,,441,
,6,,11,,1104,9,294,576,652,,23,,,,,,,,3,,141,,27,,,,,,,,,10,,446,
,6,,12,,1394,8,350,662,748,,15,,,,,,,,4,,213,,34,,,,,,,,,8,,469,
,6,,13,,1413,10,388,755,839,,19,,,,,,,,2,,213,,41,,,,,,,,,13,,549,
,6,,14,,1329,6,357,650,739,,13,,,,,,,,4,,175,,17,,,,,,,,,6,,521,
,6,,15,,1291,9,377,665,726,,21,,,,,,,,2,,174,,26,,,,,,,,,8,,495,
,6,,16,,1458,10,380,781,876,,22,,,,,,,,4,,187,,25,,,,,,,,,11,,625,
,6,,17,,1561,11,369,735,833,,25,,,,,,,,4,,263,,25,,,,,,,,,13,,503,
,6,,18,,1429,9,349,682,763,,24,,,,,,,,1,,224,,35,,,,,,,,,7,,472,
,6,,19,,1400,12,371,714,790,,30,,,,,,,,1,,200,,14,,,,,,,,,9,,536,
,6,,20,,1452,8,419,764,846,,20,,,,,,,,2,,200,,31,,,,,,,,,11,,582,
,6,,21,,1605,8,403,727,822,,26,,,,,,,,2,,193,,32,,,,,,,,,7,,556,
,6,,22,,1504,11,403,724,850,,32,,,,,,,,2,,212,,27,,,,,,,,,9,,565,
,6,,23,,1289,12,359,677,741,,17,,,,,,,,4,,233,,20,,,,,,,,,10,,457,
,6,,24,,1347,10,0,0,739,,28,,,,,,,,2,,171,,26,,,,,,,,,7,,499,
,6,,25,,1198,12,292,629,690,,18,,,,,,,,5,,171,,22,,,,,,,,,11,,463,
,6,,26,,1495,11,359,709,819,,20,,,,,,,,4,,207,,22,,,,,,,,,12,,551,
,6,,27,,1521,8,438,785,874,,21,,,,,,,,3,,260,,24,,,,,,,,,8,,558,
,6,,28,,1471,13,353,700,822,,30,,,,,,,,3,,241,,26,,,,,,,,,10,,508,
,6,,29,,1228,11,321,618,693,,20,,,,,,,,2,,179,,41,,,,,,,,,10,,437,
,6,,30,,1455,9,391,747,860,,25,,,,,,,,2,,212,,35,,,,,,,,,13,,572,
,6,,31,,1481,11,379,758,842,,17,,,,,,,,4,,168,,38,,,,,,,,,12,,600,
,6,,32,,1344,10,320,684,702,,15,,,,,,,,4,,206,,18,,,,,,,,,8,,449,
,6,,33,,1156,10,280,583,647,,13,,,,,,,,7,,167,,31,,,,,,,,,1,,427,
,6,,34,,1139,12,302,544,588,,17,,,,,,,,3,,139,,15,,,,,,,,,10,,397,
,6,,35,,1257,8,312,600,660,,20,,,,,,,,1,,178,,16,,,,,,,,,8,,434,
,6,,36,,1345,13,277,603,687,,19,,,,,,,,0,,186,,33,,,,,,,,,4,,445,
,6,,37,,1258,13,313,599,649,,21,,,,,,,,1,,176,,18,,,,,,,,,5,,426,
,6,,38,,1601,5,387,785,926,,40,,,,,,,,0,,217,,21,,,,,,,,,14,,634,
,6,,39,,1246,10,290,637,722,,15,,,,,,,,1,,163,,33,,,,,,,,,13,,490,
,6,,40,,1106,10,286,549,618,,47,,,,,,,,2,,184,,23,,,,,,,,,4,,358,
,6,,41,,1497,10,380,779,879,,34,,,,,,,,4,,249,,36,,,,,,,,,15,,536,
,6,,42,,1380,12,345,692,821,,31,,,,,,,,4,,223,,26,,,,,,,,,10,,523,
,6,,43,,1237,10,344,663,682,,22,,,,,,,,2,,210,,26,,,,,,,,,11,,405,
,6,,44,,1353,11,361,648,737,,26,,,,,,,,2,,215,,17,,,,,,,,,4,,473,
,6,,45,,1090,9,255,536,594,,16,,,,,,,,1,,189,,20,,,,,,,,,8,,358,
,6,,46,,1490,10,350,746,817,,26,,,,,,,,3,,197,,45,,,,,,,,,11,,535,
,6,,47,,1556,10,307,702,788,,19,,,,,,,,4,,224,,23,,,,,,,,,8,,509,
,6,,48,,869,10,220,449,508,,17,,,,,,,,0,,179,,17,,,,,,,,,3,,288,
,6,,49,,1314,11,324,638,694,,23,,,,,,,,1,,210,,31,,,,,,,,,9,,413,
,6,,50,,1477,12,319,720,822,,27,,,,,,,,2,,254,,27,,,,,,,,,6,,506,
,6,,51,,1482,12,386,743,861,,16,,,,,,,,3,,240,,27,,,,,,,,,10,,562,
,6,,52,,1641,10,390,759,865,,34,,,,,,,,2,,232,,34,,,,,,,,,0,,563,
,6,,53,,1271,11,320,634,708,,21,,,,,,,,1,,206,,31,,,,,,,,,8,,436,
,6,,54,,1435,11,326,620,682,,23,,,,,,,,1,,194,,24,,,,,,,,,4,,432,
,6,,55,,1209,11,277,595,667,,27,,,,,,,,1,,176,,20,,,,,,,,,8,,432,
,6,,56,,1390,11,304,649,730,,82,,,,,,,,0,,251,,33,,,,,,,,,13,,351,
,6,,57,,1606,10,338,693,810,,29,,,,,,,,3,,218,,37,,,,,,,,,9,,514,
,6,,58,,1273,12,311,644,725,,21,,,,,,,,2,,194,,36,,,,,,,,,10,,462,
,6,,59,,1532,9,339,725,862,,21,,,,,,,,2,,230,,41,,,,,,,,,19,,544,
,6,,60,119,1560,663,360,790,1515,,36,,,,,,,,0,,719,,40,,,,,,,,,16,,704,
,6,,61,,1508,8,371,756,852,,19,,,,,,,,5,,245,,30,,,,,,,,,14,,539,
,6,,62,,1458,11,277,589,702,,17,,,,,,,,2,,212,,19,,,,,,,,,15,,432,
,6,,63,,1061,11,256,475,522,,25,,,,,,,,0,,150,,20,,,,,,,,,6,,321,
,6,,64,,1148,8,261,550,612,,15,,,,,,,,2,,199,,16,,,,,,,,,6,,369,
,6,,65,,1050,6,269,529,575,,14,,,,,,,,1,,151,,33,,,,,,,,,3,,373,
,6,,66,,1159,8,340,634,690,,22,,,,,,,,1,,166,,38,,,,,,,,,11,,451,
,6,,67,,1364,11,307,641,708,,27,,,,,,,,2,,176,,35,,,,,,,,,10,,457,
,6,,68,,1302,11,217,527,633,,16,,,,,,,,2,,187,,29,,,,,,,,,7,,391,
,6,,69,,1462,6,275,624,698,,15,,,,,,,,3,,187,,28,,,,,,,,,9,,456,
,6,,70,,1512,5,339,693,802,,26,,,,,,,,2,,194,,36,,,,,,,,,15,,529,
,6,,71,,1021,12,255,460,507,,24,,,,,,,,0,,140,,24,,,,,,,,,3,,316,
,6,,72,,1177,9,223,475,540,,10,,,,,,,,1,,218,,27,,,,,,,,,9,,275,
,6,,73,,1333,13,215,508,604,,18,,,,,,,,0,,246,,20,,,,,,,,,0,,315,
,6,,74,120,1293,587,691,1133,1198,,35,,,,,,,,4,,644,,34,,,,,,,,,8,,458,
,6,,75,,1447,10,286,624,696,,13,,,,,,,,0,,195,,40,,,,,,,,,10,,431,
,6,,76,,475,6,182,336,377,,5,,,,,,,,0,,88,,4,,,,,,,,,1,,277,
,6,,77,121,1175,947,326,643,1583,,49,,,,,,,,0,,961,,34,,,,,,,,,14,,518,
,6,,78,,1200,9,414,748,836,,16,,,,,,,,2,,181,,21,,,,,,,,,9,,606,
,6,,79,,1103,8,381,712,798,,23,,,,,,,,1,,224,,13,,,,,,,,,10,,527,
,6,,80,,1002,4,320,600,697,,25,,,,,,,,1,,283,,16,,,,,,,,,12,,357,
,6,,81,,902,3,283,509,562,,14,,,,,,,,0,,161,,11,,,,,,,,,4,,372,
,6,,82,,1719,7,340,747,855,,32,,,,,,,,5,,191,,50,,,,,,,,,13,,564,
,6,,83,122,1682,1166,345,706,1898,,63,,,,,,,,2,,1077,,51,,,,,,,,,10,,687,
,6,,84,123,1081,1041,243,492,1572,,15,,,,,,,,2,,1134,,21,,,,,,,,,8,,377,
,6,,85,,1481,10,379,666,754,,26,,,,,,,,1,,190,,31,,,,,,,,,8,,493,
,6,,86,,1529,9,366,712,788,,31,,,,,,,,0,,212,,31,,,,,,,,,7,,502,
,6,,87,,1515,8,298,594,652,,18,,,,,,,,0,,190,,25,,,,,,,,,9,,410,
,6,,88,,1560,12,366,767,873,,28,,,,,,,,1,,239,,32,,,,,,,,,14,,553,
,6,,89,,1451,10,255,601,688,,26,,,,,,,,1,,189,,26,,,,,,,,,7,,436,
,6,,90,,1486,10,324,660,746,,28,,,,,,,,2,,207,,29,,,,,,,,,7,,472,
,6,,91,,1513,11,368,806,911,,23,,,,,,,,7,,247,,34,,,,,,,,,16,,581,
,6,,92,,1119,11,265,524,604,,22,,,,,,,,2,,143,,15,,,,,,,,,5,,417,
,6,,93,,1113,9,261,539,607,,24,,,,,,,,0,,118,,20,,,,,,,,,6,,439,
,6,,94,,927,9,277,484,543,,22,,,,,,,,2,,117,,20,,,,,,,,,4,,378,
,6,,95,,1315,71,310,648,751,,18,,,,,,,,4,,209,,29,,,,,,,,,4,,473,
,6,,96,,1366,5,332,713,824,,23,,,,,,,,1,,195,,28,,,,,,,,,7,,570,
,6,,97,,1426,11,355,711,810,,40,,,,,,,,2,,164,,35,,,,,,,,,6,,560,
,6,,98,,1542,11,458,835,924,,27,,,,,,,,2,,221,,52,,,,,,,,,13,,607,
,6,,99,,1516,9,367,798,892,,34,,,,,,,,2,,188,,30,,,,,,,,,15,,620,
,6,,100,,1579,11,348,748,894,,30,,,,,,,,4,,169,,49,,,,,,,,,9,,628,
,6,,101,,1454,9,359,673,769,,19,,,,,,,,2,,163,,21,,,,,,,,,8,,553,
,6,,102,124,1066,823,290,515,1276,,50,,,,,,,,6,,405,,58,,,,,,,,,20,,722,
,6,,103,,1080,12,305,559,632,,19,,,,,,,,1,,141,,33,,,,,,,,,12,,423,
,6,,104,125,973,729,600,1088,1160,,37,,,,,,,,3,,369,,56,,,,,,,,,15,,668,
,6,,105,,1247,8,276,548,632,,18,,,,,,,,2,,148,,34,,,,,,,,,5,,423,
,6,,106,,1246,8,300,614,692,,19,,,,,,,,1,,173,,29,,,,,,,,,8,,459,
,6,,107,,1264,11,317,654,737,,23,,,,,,,,6,,146,,24,,,,,,,,,11,,523,
,6,,108,,1208,9,262,564,644,,19,,,,,,,,3,,184,,29,,,,,,,,,3,,402,
,6,,109,126,982,568,230,476,1083,,33,,,,,,,,3,,479,,40,,,,,,,,,9,,478,
,6,,110,,1001,12,270,545,613,,20,,,,,,,,7,,139,,29,,,,,,,,,9,,409,
,6,,111,,1418,11,293,635,714,,19,,,,,,,,1,,197,,33,,,,,,,,,2,,462,
,6,,112,,1604,9,318,764,900,,22,,,,,,,,5,,245,,30,,,,,,,,,6,,589,
,6,,113,,902,12,194,361,406,,14,,,,,,,,2,,113,,6,,,,,,,,,7,,260,
,6,,114,,1325,13,88,190,221,,9,,,,,,,,2,,28,,4,,,,,,,,,0,,174,
,6,,115,,1350,13,62,150,179,,6,,,,,,,,1,,22,,10,,,,,,,,,1,,139,
,6,,116,,1343,13,54,135,157,,3,,,,,,,,1,,30,,4,,,,,,,,,2,,115,
,6,,117,,635,8,202,422,476,,8,,,,,,,,4,,114,,16,,,,,,,,,5,,329,
,6,,118,,1312,13,67,145,174,,8,,,,,,,,0,,39,,2,,,,,,,,,1,,124,
,7,,1,,1468,11,424,916,1053,,27,,,,,,,,5,7,202,1,14,,,,9,,,,,5,,782,
,7,,2,,1221,11,282,672,801,,24,,,,,,,,4,4,215,1,9,,,,4,,,,,9,,526,
,7,,3,,1226,12,338,737,825,,23,,,,,,,,7,2,181,0,7,,,,8,,,,,11,,586,
,7,,4,,1504,12,265,704,921,,13,,,,,,,,3,0,330,2,5,,,,0,,,,,6,,553,
,7,,5,,1439,13,317,708,810,,35,,,,,,,,1,2,301,0,7,,,,5,,,,,6,,445,
,7,,6,,1394,7,377,730,851,,21,,,,,,,,3,0,258,1,12,,,,4,,,,,12,,538,
,7,,7,,1507,10,355,874,993,,20,,,,,,,,6,2,302,16,18,,,,2,,,,,12,,615,
,7,,8,,1493,6,376,794,917,,18,,,,,,,,7,2,251,2,9,,,,0,,,,,12,,616,
,7,,9,,1507,10,291,802,983,,37,,,,,,,,5,4,227,1,7,,,,3,,,,,13,,682,
,7,,10,,1389,12,382,854,919,,30,,,,,,,,2,1,246,2,9,,,,2,,,,,6,,621,
,7,,11,,1388,12,410,834,920,,19,,,,,,,,3,1,230,4,14,,,,4,,,,,8,,632,
,7,,12,,1347,13,408,810,900,,30,,,,,,,,5,0,195,1,8,,,,4,,,,,11,,640,
,7,,13,,1193,2,295,684,815,,21,,,,,,,,2,1,225,0,15,,,,2,,,,,9,,521,
,7,,14,,1517,8,432,917,1041,,18,,,,,,,,3,1,324,4,6,,,,6,,,,,16,,663,
,7,,15,,1290,6,347,787,860,,8,,,,,,,,0,1,220,0,14,,,,4,,,,,6,,602,
,7,,16,,1482,6,441,885,986,,41,,,,,,,,4,0,264,1,13,,,,3,,,,,8,,651,
,7,,17,,1511,8,362,833,963,,18,,,,,,,,1,0,296,1,12,,,,1,,,,,9,,619,
,7,,18,,1596,8,485,952,1099,,35,,,,,,,,1,1,411,4,10,,,,1,,,,,16,,620,
,7,,19,,1595,4,330,802,1040,,24,,,,,,,,4,0,275,1,19,,,,4,,,,,9,,680,
,7,,20,,1400,12,316,648,765,,25,,,,,,,,0,1,203,0,12,,,,5,,,,,14,,490,
,7,,21,,1543,9,396,912,1057,,34,,,,,,,,6,4,293,1,9,,,,4,,,,,10,,695,
,7,,22,,1483,9,400,804,907,,22,,,,,,,,3,4,310,1,17,,,,5,,,,,9,,536,
,7,,23,,1383,9,316,686,791,,22,,,,,,,,3,1,284,2,13,,,,0,,,,,6,,460,
,7,,24,,1412,11,386,796,907,,28,,,,,,,,2,1,294,0,6,,,,9,,,,,5,,562,
,7,,25,,1386,12,363,781,879,,21,,,,,,,,3,1,187,2,11,,,,0,,,,,9,,633,
,7,,26,,1445,13,356,768,882,,18,,,,,,,,2,2,307,1,10,,,,5,,,,,6,,531,
,7,,27,,1316,11,366,740,835,,19,,,,,,,,2,3,245,1,11,,,,7,,,,,10,,537,
,7,,28,,1536,10,401,901,1034,,25,,,,,,,,3,4,290,2,12,,,,7,,,,,14,,676,
,7,,29,,1129,12,306,620,723,,15,,,,,,,,0,1,151,4,9,,,,6,,,,,4,,527,
,7,,30,,1090,9,320,615,686,,19,,,,,,,,0,0,203,1,6,,,,4,,,,,5,,448,
,7,,31,,1499,10,444,938,1028,,28,,,,,,,,0,1,294,0,18,,,,4,,,,,13,,670,
,7,,32,,1545,9,436,836,991,,17,,,,,,,,1,1,350,1,7,,,,7,,,,,6,,596,
,7,,33,,1557,11,409,818,890,,23,,,,,,,,3,3,225,1,9,,,,28,,,,,7,,589,
,7,,34,,1393,11,316,698,820,,27,,,,,,,,3,2,211,0,4,,,,4,,,,,11,,558,
,7,,35,,1333,5,280,763,856,,28,,,,,,,,3,2,273,2,9,,,,4,,,,,10,,519,
,7,,36,,1340,11,337,704,843,,13,,,,,,,,1,1,209,2,8,,,,5,,,,,6,,598,
,7,,37,,1236,10,374,671,772,,18,,,,,,,,1,4,199,1,9,,,,2,,,,,6,,529,
,7,,38,,1488,11,410,859,962,,25,,,,,,,,7,1,201,2,9,,,,3,,,,,9,,697,
,7,,39,44,879,820,267,482,1041,,26,,,,,,,,1,0,553,1,11,,,,3,,,,,11,,413,
,7,,40,,1535,12,450,870,1035,,21,,,,,,,,0,23,268,2,11,,,,8,,,,,5,,694,
,7,,41,,841,13,273,507,581,,21,,,,,,,,2,1,127,0,5,,,,3,,,,,8,,410,
,7,,42,,914,13,85,205,238,,4,,,,,,,,0,0,52,0,4,,,,0,,,,,2,,167,
,7,,43,,1057,13,74,185,227,,7,,,,,,,,0,1,49,0,2,,,,2,,,,,1,,157,
,8,,1,,1484,7,388,903,1032,,23,,,,,,,,,,267,,23,,,,10,,,0,1,7,,701,
,8,,2,57,894,900,582,1291,1410,,45,,,,,,,,,,697,,19,,,,8,,,0,4,15,,606,
,8,,3,,1270,12,332,775,887,,23,,,,,,,,,,228,,13,,,,4,,,0,0,12,,603,
,8,,4,,1264,8,324,731,807,,21,,,,,,,,,,186,,14,,,,6,,,0,1,6,,567,
,8,,5,,1359,12,345,806,909,,28,,,,,,,,,,198,,12,,,,4,,,0,0,7,,650,
,8,,6,58,833,892,240,505,1377,,57,,,,,,,,,,750,,25,,,,2,,,0,3,9,,514,
,8,,7,,1230,7,339,762,843,,26,,,,,,,,,,187,,11,,,,6,,,1,3,17,,590,
,8,,8,,1621,6,386,924,1036,,27,,,,,,,,,,224,,20,,,,5,,,4,2,17,,737,
,8,,9,,1605,8,356,829,1120,,21,,,,,,,,,,216,,15,,,,20,,,0,1,18,,825,
,8,,10,,1470,10,402,889,987,,31,,,,,,,,,,203,,14,,,,6,,,0,3,7,,717,
,8,,11,,1348,49,276,753,948,,33,,,,,,,,,,239,,14,,,,10,,,0,2,9,,627,
,8,,12,,1243,12,338,740,825,,29,,,,,,,,,,170,,12,,,,2,,,0,0,12,,594,
,8,,13,,1303,12,348,803,909,,28,,,,,,,,,,162,,13,,,,6,,,1,1,7,,687,
,8,,14,,1193,7,405,738,806,,35,,,,,,,,,,173,,11,,,,4,,,0,2,8,,569,
,8,,15,,1397,11,403,793,893,,26,,,,,,,,,,194,,21,,,,5,,,0,0,7,,635,
,8,,16,,1261,12,344,743,844,,20,,,,,,,,,,177,,11,,,,7,,,2,1,9,,611,
,8,,17,,1176,10,373,664,724,,13,,,,,,,,,,174,,9,,,,2,,,0,2,12,,505,
,8,,18,,1296,7,358,778,886,,42,,,,,,,,,,251,,16,,,,6,,,0,3,16,,550,
,8,,19,,1220,1,345,737,828,,26,,,,,,,,,,217,,9,,,,5,,,0,1,14,,556,
